customer_id,first_name,last_name,birth_date,street_name,house_number,zip_code,city,state
iubi0258,Hans,Schneider,1971-05-27,Tabea-Schuster-Platz,192,24696,Halberstadt,Brandenburg
iubi0259,Ewane,Müller,1979-04-06,Seifertgasse,177,05511,Badibling,Baden-Württemberg
iubi0260,Ewane,Hoffmann,1992-02-27,Wilmsplatz,18,98111,Lemgo,Bremen
iubi0261,Ngozi,Abang,1964-07-12,Steuerallee,139,25598,Viechtach,Sachsen-Anhalt
iubi0262,Fonyuy,Nfor,1979-03-15,Schinkestr.,70,46827,Ebermannstadt,Baden-Württemberg
iubi0263,Clara,Essomba,1962-04-17,Södingstraße,186,40102,Husum,Nordrhein-Westfalen
iubi0264,Mbella,Oben,1984-10-04,Weimerweg,114,77633,Rockenhausen,Hamburg
iubi0265,Anna,Mbappe,1977-08-04,Katarina-Bähr-Weg,138,90119,Neuruppin,Mecklenburg-Vorpommern
iubi0266,Neba,Nkem,1965-11-12,Gerard-Zimmer-Weg,111,60721,Osterode am Harz,Berlin
iubi0267,Lukas,Oben,1952-02-09,Mercedes-Biggen-Gasse,137,65255,Sondershausen,Saarland
iubi0268,Ewane,Weber,2001-07-26,Tabea-Kranz-Platz,109,06848,Bitterfeld,Hamburg
iubi0269,Lukas,Abang,1969-01-16,Wilmsenweg,131,98206,Grevenbroich,Niedersachsen
iubi0270,Fonyuy,Nkem,2002-04-06,Irmingard-Hande-Allee,111,10594,Hohenstein-Ernstthal,Schleswig-Holstein
iubi0271,Ngong,Oben,1959-03-02,Heide-Marie-Losekann-Allee,125,97399,Cottbus,Niedersachsen
iubi0272,Lukas,Klein,1980-04-30,Harro-Ernst-Ring,47,75978,Duderstadt,Schleswig-Holstein
iubi0273,Nkechi,Müller,1990-02-16,Florian-Scholz-Gasse,104,66996,Crailsheim,Saarland
iubi0274,Hans,Essomba,1952-04-18,Mariana-Scheuermann-Allee,70,26188,Bautzen,Baden-Württemberg
iubi0275,Ngozi,Ngongang,1987-07-27,Burkard-Spieß-Gasse,182,16905,Wolfenbüttel,Brandenburg
iubi0276,Lukas,Weber,1987-10-19,Kaulweg,74,28354,Torgau,Bayern
iubi0277,Neba,Fokou,1999-10-18,Yasmin-Hande-Allee,69,23512,Miltenberg,Bayern
iubi0278,Tabe,Wagner,2000-07-24,Doreen-Knappe-Ring,9,14363,Bautzen,Hamburg
iubi0279,Johann,Nkem,1976-07-29,Kästerring,44,32180,Gunzenhausen,Thüringen
iubi0280,Tabe,Müller,1982-09-10,Wilfried-Salz-Gasse,105,67058,Meißen,Mecklenburg-Vorpommern
iubi0281,Atangana,Becker,1961-02-18,Schaafring,42,32261,Rastatt,Berlin
iubi0282,Lukas,Weber,1999-06-28,Döringallee,94,16734,Grafenau,Bayern
iubi0283,Ngong,Fischer,1968-11-10,Eric-Bachmann-Platz,75,32398,Euskirchen,Mecklenburg-Vorpommern
iubi0284,Ngozi,Hoffmann,1991-10-28,Niemeiergasse,54,93387,Forst,Sachsen-Anhalt
iubi0285,Sophie,Tchoumi,2004-08-16,Ruppersbergerweg,47,28510,Kötzting,Hessen
iubi0286,Sophie,Wolf,1956-08-20,Beyerring,100,74296,Greifswald,Thüringen
iubi0287,Sophie,Nfor,1982-07-24,Fechnerallee,159,05150,Nürtingen,Bremen
iubi0288,Neba,Müller,1993-12-23,Ladeckstraße,143,35109,Nürtingen,Hamburg
iubi0289,Anna,Schneider,1965-12-19,Alina-Jüttner-Allee,98,69005,Neustadt am Rübenberge,Schleswig-Holstein
iubi0290,Sophie,Klein,1974-03-21,Döhnplatz,197,83661,Pasewalk,Bremen
iubi0291,Nkechi,Nfor,1976-05-15,Reinhart-Zahn-Ring,121,72570,Bad Kissingen,Berlin
iubi0292,Mbella,Ewane,2003-07-21,Johanna-Lange-Ring,76,33961,Grevenbroich,Saarland
iubi0293,Ekane,Ngongang,1954-09-23,Ruststraße,78,62569,Erfurt,Sachsen-Anhalt
iubi0294,Lukas,Becker,1984-01-27,Thiesstr.,120,73649,Staßfurt,Brandenburg
iubi0295,Mbella,Hoffmann,1956-03-05,Alice-Kroker-Gasse,57,22931,Wetzlar,Bremen
iubi0296,Friedrich,Mbappe,1999-03-30,Falk-Hölzenbecher-Straße,153,78670,Worbis,Brandenburg
iubi0297,Heinrich,Schmidt,1957-12-09,Vollbrechtring,140,83274,Altötting,Hamburg
iubi0298,Anna,Essomba,2000-01-26,Zirmestraße,80,20147,Strasburg,Bayern
iubi0299,Karl,Wagner,1973-01-08,Lena-Henck-Platz,124,38826,Riesa,Bremen
iubi0300,Nkechi,Nfor,1952-11-08,Häringplatz,7,05681,Guben,Berlin
iubi0301,Tabe,Nkem,2005-06-26,Mijo-Keudel-Platz,145,42959,Karlsruhe,Hamburg
iubi0302,Nkechi,Schneider,1999-09-07,Jähngasse,71,83451,Bernburg,Bremen
iubi0303,Lukas,Mbappe,1961-05-11,Siegmar-Berger-Ring,38,65678,Ribnitz-Damgarten,Thüringen
iubi0304,Clara,Becker,1957-01-11,Finkestr.,64,14110,Roding,Nordrhein-Westfalen
iubi0305,Greta,Essomba,1990-05-04,Bernd-Dieter-Riehl-Weg,194,61045,Neustadt am Rübenberge,Brandenburg
iubi0306,Tabe,Becker,1967-11-01,Jacek-Köster-Weg,60,47136,Lörrach,Brandenburg
iubi0307,Ngong,Tchoumi,1994-08-10,Pia-Eckbauer-Straße,88,44716,Sömmerda,Berlin
iubi0308,Lukas,Becker,1997-10-14,Seidelweg,121,59913,Saarbrücken,Hessen
iubi0309,Ngong,Nfor,1968-01-15,Killerallee,184,02893,Wolgast,Hamburg
iubi0310,Nkechi,Fokou,1993-10-03,Zobelgasse,192,03769,Brandenburg,Bremen
iubi0311,Mbella,Weber,1964-08-02,Carmine-Hörle-Straße,192,58437,Plauen,Berlin
iubi0312,Atangana,Abang,1997-06-09,Ismet-Hentschel-Straße,165,37135,Brand,Niedersachsen
iubi0313,Greta,Essomba,1988-03-11,Hildburg-Flantz-Platz,94,94003,Goslar,Berlin
iubi0314,Ngozi,Wolf,1985-01-25,Lindaustr.,15,65920,Pegnitz,Sachsen
iubi0315,Ngozi,Klein,1957-04-14,Carstengasse,50,45042,Lobenstein,Berlin
iubi0316,Sophie,Becker,1954-08-29,Lene-Butte-Ring,36,09010,Leipziger Land,Thüringen
iubi0317,Tabe,Ewane,1983-08-24,Bayram-Lehmann-Gasse,30,29228,Zschopau,Nordrhein-Westfalen
iubi0318,Johann,Abang,1956-10-16,Anja-Rosemann-Weg,55,29430,Dachau,Mecklenburg-Vorpommern
iubi0319,Friedrich,Hoffmann,1980-07-02,Miesring,8,61584,Wertingen,Hamburg
iubi0320,Lukas,Schneider,1976-08-08,Haeringgasse,64,12973,Wurzen,Baden-Württemberg
iubi0321,Ewane,Ewane,1954-07-21,Krebsweg,31,23735,Hannover,Niedersachsen
iubi0322,Mbella,Nkem,2000-11-15,Heßstraße,159,59426,Aue,Schleswig-Holstein
iubi0323,Lukas,Essomba,2004-07-26,Axel-Schmiedecke-Gasse,18,55941,Niesky,Niedersachsen
iubi0324,Tabe,Nkem,2001-10-03,Benderring,59,16691,Lüdenscheid,Brandenburg
iubi0325,Nkechi,Schmidt,1993-09-26,Mario-Hermann-Allee,26,77887,Olpe,Brandenburg
iubi0326,Ngong,Nfor,1959-12-10,Riehlgasse,109,99299,Parsberg,Sachsen
iubi0327,Tabe,Nkem,1950-10-11,Gutestraße,150,05422,Holzminden,Berlin
iubi0328,Sophie,Hoffmann,1951-04-08,Klaus-Werner-Walter-Ring,31,79151,Stollberg,Niedersachsen
iubi0329,Greta,Wagner,1959-07-16,Gotthardallee,11,45981,Wertingen,Rheinland-Pfalz
iubi0330,Greta,Ewane,1976-04-17,Dietrich-Müller-Weg,26,36523,Iserlohn,Nordrhein-Westfalen
iubi0331,Greta,Mbappe,1973-08-30,Binnerstr.,173,66374,Vilsbiburg,Rheinland-Pfalz
iubi0332,Neba,Wagner,1980-06-25,Senta-Stolze-Gasse,133,77766,Mellrichstadt,Thüringen
iubi0333,Atangana,Oben,1964-10-25,Schinkering,194,28903,Norden,Rheinland-Pfalz
iubi0334,Ngong,Müller,1992-05-25,Alina-Schomber-Gasse,56,35448,Gifhorn,Hessen
iubi0335,Lukas,Schmidt,1991-03-08,Veronique-Häring-Weg,25,94587,Hettstedt,Baden-Württemberg
iubi0336,Atangana,Abang,1973-05-06,Krausestr.,88,96844,Lörrach,Niedersachsen
iubi0337,Lukas,Nfor,1993-02-13,Sybilla-Salz-Platz,139,37765,Gadebusch,Saarland
iubi0338,Ngozi,Becker,1997-02-28,Elvira-Heinrich-Allee,119,94581,Wolfach,Niedersachsen
iubi0339,Friedrich,Mbappe,1971-04-09,Heribert-Ehlert-Ring,48,93411,Marktheidenfeld,Bremen
iubi0340,Ewane,Nkem,1989-03-21,Dippelallee,76,47318,Kelheim,Bremen
iubi0341,Ngozi,Wolf,1973-03-13,Eigenwilligplatz,108,79687,Gotha,Bremen
iubi0342,Anna,Fischer,2005-09-13,Hövelstr.,196,99724,Strausberg,Sachsen-Anhalt
iubi0343,Tabe,Schneider,1957-10-20,Weinholdstraße,24,25626,Uffenheim,Bayern
iubi0344,Neba,Essomba,1971-03-09,Schachtgasse,46,95462,Fürstenfeldbruck,Niedersachsen
iubi0345,Friedrich,Mbappe,1986-10-26,Nikolaj-Benthin-Weg,115,04876,Gardelegen,Hessen
iubi0346,Greta,Essomba,1951-12-14,Polina-Etzler-Allee,123,64845,Biedenkopf,Nordrhein-Westfalen
iubi0347,Lukas,Essomba,1968-04-07,Steystr.,71,42183,Stade,Schleswig-Holstein
iubi0348,Johann,Abang,2001-07-14,Pieperring,9,19185,Badalzungen,Saarland
iubi0349,Friedrich,Schmidt,1959-05-06,Roggeplatz,95,83510,Klötze,Nordrhein-Westfalen
iubi0350,Greta,Schmidt,1978-06-14,Rosenowstraße,130,11222,Miesbach,Bayern
iubi0351,Mbella,Fokou,1989-09-10,Schusterplatz,36,50048,Schmölln,Baden-Württemberg
iubi0352,Fonyuy,Mbappe,1953-09-28,Emmi-Christoph-Straße,65,10758,Stadtroda,Hessen
iubi0353,Clara,Schneider,1989-02-01,Neureuthergasse,193,08678,Eisenberg,Saarland
iubi0354,Tabe,Ewane,1956-02-26,Pedro-Birnbaum-Allee,6,34620,Badoberan,Brandenburg
iubi0355,Atangana,Fokou,1968-11-16,Scheibering,115,25123,Neustadt am Rübenberge,Schleswig-Holstein
iubi0356,Mbella,Wagner,1978-05-12,Ida-Bender-Ring,25,45834,Siegen,Hamburg
iubi0357,Atangana,Klein,2003-11-15,Irmtraud-Werner-Platz,123,43466,Grafenau,Mecklenburg-Vorpommern
iubi0358,Heinrich,Müller,2000-01-19,Hans-Albert-Heinrich-Straße,162,11115,Bersenbrück,Thüringen
iubi0359,Lukas,Abang,1987-09-11,Therese-Finke-Straße,106,88177,Pinneberg,Baden-Württemberg
iubi0360,Anna,Fokou,1981-04-27,Judith-Hendriks-Platz,103,29647,Lübben,Bayern
iubi0361,Ewane,Schmidt,1956-10-09,Schomberplatz,39,26494,Wismar,Hamburg
iubi0362,Friedrich,Ngongang,1973-10-24,Rahel-Flantz-Allee,122,70641,Kötzting,Saarland
iubi0363,Ekane,Essomba,1952-06-15,Lachmannweg,38,28726,Eisenberg,Bayern
iubi0364,Nkechi,Abang,1977-12-24,Irena-Losekann-Ring,3,08086,Dresden,Schleswig-Holstein
iubi0365,Fonyuy,Ewane,1985-12-20,Geißlergasse,70,63103,Ansbach,Thüringen
iubi0366,Anna,Mbappe,1994-12-04,Hans-Günter-Ortmann-Allee,153,72285,Ravensburg,Hamburg
iubi0367,Anna,Abang,1993-10-06,Lieschen-Hövel-Ring,16,72103,Hagenow,Baden-Württemberg
iubi0368,Neba,Becker,2000-11-04,Tilmann-Noack-Ring,57,81349,Sömmerda,Mecklenburg-Vorpommern
iubi0369,Karl,Weber,1966-06-26,Rohlederstraße,25,33623,Vilsbiburg,Niedersachsen
iubi0370,Mbella,Oben,1995-12-11,Wirthring,61,88284,Bad Liebenwerda,Berlin
iubi0371,Friedrich,Becker,1961-04-04,Pohlweg,122,13873,Nordhausen,Baden-Württemberg
iubi0372,Lukas,Ewane,1965-05-30,Kostolzinweg,113,23834,Hagenow,Rheinland-Pfalz
iubi0373,Clara,Fischer,2001-06-24,Schmidtkeweg,195,13942,Oschatz,Sachsen
iubi0374,Fonyuy,Ngongang,1991-08-14,Maxim-Junken-Straße,63,24134,Freital,Niedersachsen
iubi0375,Nkechi,Fischer,1988-08-05,Luisa-Häring-Ring,58,86200,Berchtesgaden,Berlin
iubi0376,Clara,Wolf,1950-06-21,Raisa-Eimer-Allee,166,45636,Badalzungen,Sachsen-Anhalt
iubi0377,Atangana,Schneider,1973-02-13,Grete-Scheel-Weg,49,31805,Grimma,Rheinland-Pfalz
iubi0378,Ekane,Ewane,1962-06-25,Heidrichallee,96,94523,Monschau,Nordrhein-Westfalen
iubi0379,Sophie,Weber,1975-11-07,Niemeierstr.,48,89722,Freising,Baden-Württemberg
iubi0380,Friedrich,Schneider,1965-10-23,Herrmannstraße,74,82171,Berchtesgaden,Saarland
iubi0381,Karl,Tchoumi,1956-07-06,Nikolai-Hettner-Straße,37,87538,Calau,Saarland
iubi0382,Lukas,Nfor,1971-02-06,Linkegasse,35,48735,Staffelstein,Schleswig-Holstein
iubi0383,Karl,Müller,1974-02-13,Grit-Naser-Gasse,180,59399,Auerbach,Bremen
iubi0384,Lukas,Müller,1998-05-10,Eva-Marie-Drewes-Gasse,166,88635,Höxter,Niedersachsen
iubi0385,Greta,Wolf,1993-08-21,Cora-Dörschner-Gasse,185,89203,Luckenwalde,Thüringen
iubi0386,Fonyuy,Ewane,1992-02-22,Rennerstr.,22,22235,Bremervörde,Schleswig-Holstein
iubi0387,Karl,Weber,1994-03-20,Zorbachstraße,177,38379,Iserlohn,Sachsen-Anhalt
iubi0388,Ngong,Weber,1973-12-24,Hänelplatz,119,28848,Weißenfels,Brandenburg
iubi0389,Karl,Fokou,2001-01-15,Slavica-Trupp-Allee,100,27530,Sebnitz,Sachsen-Anhalt
iubi0390,Nkechi,Nfor,1997-03-01,Röhrichtring,68,60411,Teterow,Niedersachsen
iubi0391,Ngozi,Müller,1986-09-29,Aumanngasse,200,97249,Weißwasser,Bayern
iubi0392,Johann,Essomba,1953-11-29,Arndt-Schweitzer-Platz,199,55408,Pasewalk,Brandenburg
iubi0393,Mbella,Wagner,2004-09-21,Burkhard-Börner-Weg,102,53539,Emmendingen,Sachsen-Anhalt
iubi0394,Ewane,Ewane,1951-12-16,Heinz Dieter-Aumann-Allee,162,95336,Neuss,Brandenburg
iubi0395,Ewane,Fischer,2003-02-24,Kästerweg,174,90735,Burglengenfeld,Bayern
iubi0396,Ekane,Hoffmann,1995-06-04,Trappplatz,181,29878,Schwäbisch Hall,Hamburg
iubi0397,Heinrich,Nkem,1995-12-05,Werneckeplatz,8,57688,Seelow,Niedersachsen
iubi0398,Ekane,Schneider,1974-10-12,Alla-Hornig-Weg,86,99299,Nördlingen,Saarland
iubi0399,Greta,Fokou,1953-07-09,Hofmannring,70,43311,Bersenbrück,Brandenburg
iubi0400,Mbella,Schneider,1996-02-21,Hamannweg,22,89190,Staßfurt,Schleswig-Holstein
iubi0401,Greta,Oben,1983-07-22,Pärtzeltstr.,200,26261,Ahaus,Thüringen
iubi0402,Ngozi,Wagner,1980-01-11,Mariusz-Dussen van-Ring,181,44571,Kassel,Nordrhein-Westfalen
iubi0403,Heinrich,Abang,1965-01-24,Ewald-Schmidtke-Ring,40,98969,Schwarzenberg,Mecklenburg-Vorpommern
iubi0404,Fonyuy,Tchoumi,1968-11-03,Röhrichtgasse,123,15644,Brandenburg,Saarland
iubi0405,Nkechi,Fischer,1952-08-22,Hörleallee,22,82882,Büsingen am Hochrhein,Thüringen
iubi0406,Karl,Fischer,1977-08-17,Steinbergplatz,187,57387,Burglengenfeld,Sachsen
iubi0407,Anna,Ngongang,1997-03-28,Säuberlichweg,62,54815,Erfurt,Nordrhein-Westfalen
iubi0408,Fonyuy,Ngongang,1984-02-17,Constance-Stumpf-Ring,4,46123,Schweinfurt,Thüringen
iubi0409,Fonyuy,Becker,1996-02-11,Schlossergasse,144,29230,Weißenfels,Berlin
iubi0410,Ekane,Wagner,1967-01-14,Luise-Riehl-Straße,114,62823,Uelzen,Berlin
iubi0411,Friedrich,Schneider,1952-02-28,Röhrichtweg,119,96277,Stendal,Sachsen-Anhalt
iubi0412,Tabe,Fischer,2003-07-16,Budigstraße,167,12106,Schwäbisch Gmünd,Hamburg
iubi0413,Mbella,Mbappe,1992-12-03,Harm-Kohl-Straße,113,52270,Gransee,Bayern
iubi0414,Ekane,Essomba,1965-04-08,Etzoldstraße,107,10095,Leipziger Land,Rheinland-Pfalz
iubi0415,Nkechi,Schmidt,1958-10-03,Leonhard-Fiebig-Allee,137,22206,Burgdorf,Berlin
iubi0416,Karl,Oben,1972-04-18,Gert-Adler-Weg,18,04375,Potsdam,Sachsen-Anhalt
iubi0417,Johann,Abang,1995-07-13,Sieringweg,37,99952,Gadebusch,Baden-Württemberg
iubi0418,Friedrich,Schmidt,1968-12-06,Heinrichstraße,96,34105,Hamburg,Baden-Württemberg
iubi0419,Ngozi,Nfor,1972-07-09,Marvin-Ruppert-Weg,139,10780,Olpe,Mecklenburg-Vorpommern
iubi0420,Ngong,Schmidt,2003-08-28,Stiebitzallee,95,98171,Bützow,Brandenburg
iubi0421,Friedrich,Wolf,1959-12-28,Schleichweg,130,26396,Eichstätt,Sachsen-Anhalt
iubi0422,Ekane,Ewane,1954-06-30,Jäntschallee,150,50024,Backnang,Mecklenburg-Vorpommern
iubi0423,Ekane,Nkem,1993-07-06,Marleen-Boucsein-Ring,56,56475,Delitzsch,Berlin
iubi0424,Ngozi,Schneider,1962-07-24,Alfons-Röhrdanz-Weg,2,44705,Crailsheim,Bremen
iubi0425,Mbella,Müller,2004-06-23,Steystr.,109,45804,Ludwigsburg,Mecklenburg-Vorpommern
iubi0426,Johann,Weber,2000-06-04,Marita-Wulf-Platz,128,41368,Güstrow,Rheinland-Pfalz
iubi0427,Anna,Fischer,1968-08-23,Hülya-Becker-Platz,17,88379,Oschatz,Bremen
iubi0428,Ewane,Ewane,1968-11-23,Gerolf-Pergande-Platz,28,11414,Kronach,Hessen
iubi0429,Ewane,Wolf,1959-01-05,Scheuermannstr.,134,88985,Sankt Goarshausen,Sachsen
iubi0430,Hans,Fischer,1993-02-19,Gnatzring,181,59934,Grafenau,Hessen
iubi0431,Ngozi,Nkem,1978-03-22,Neuschäferweg,193,00427,Sondershausen,Thüringen
iubi0432,Fonyuy,Mbappe,1962-06-05,Luzia-Reising-Ring,143,78958,Angermünde,Sachsen-Anhalt
iubi0433,Hans,Schmidt,1961-06-10,Cathleen-Linke-Weg,180,97329,Böblingen,Baden-Württemberg
iubi0434,Fonyuy,Essomba,1998-12-27,Dora-Stey-Allee,180,65303,Göppingen,Saarland
iubi0435,Atangana,Schneider,1999-05-08,Hofmannstr.,29,01220,Wiedenbrück,Hamburg
iubi0436,Ekane,Ngongang,2005-11-06,Ben-Schönland-Weg,66,25725,Bamberg,Niedersachsen
iubi0437,Friedrich,Tchoumi,1995-05-12,Ullrichgasse,112,73948,Rathenow,Rheinland-Pfalz
iubi0438,Clara,Schmidt,1996-05-02,Hans-Walter-Schulz-Platz,91,81186,Göttingen,Bremen
iubi0439,Ngozi,Mbappe,1989-12-26,Ricarda-Finke-Platz,154,56745,Augsburg,Sachsen
iubi0440,Anna,Fokou,1968-02-24,Harry-Schenk-Allee,12,47961,Rosenheim,Sachsen-Anhalt
iubi0441,Greta,Nfor,1976-08-18,Siegmar-Jopich-Straße,93,24744,Perleberg,Niedersachsen
iubi0442,Friedrich,Wagner,1975-07-09,Boucseinring,83,54421,Hettstedt,Baden-Württemberg
iubi0443,Atangana,Tchoumi,1964-01-26,Zänkerallee,76,82986,Querfurt,Niedersachsen
iubi0444,Karl,Schmidt,2002-07-14,Riehlstraße,40,02433,Seelow,Hamburg
iubi0445,Clara,Fischer,1964-01-28,Annelene-Rohleder-Straße,199,72806,Wittstock,Bremen
iubi0446,Heinrich,Wolf,1986-02-21,Hans-Jochen-Gute-Allee,90,63153,Geithain,Thüringen
iubi0447,Clara,Nfor,1997-09-26,Haeringgasse,64,19307,Dresden,Berlin
iubi0448,Fonyuy,Fokou,1986-06-10,Wilmsenring,95,09977,Luckau,Sachsen-Anhalt
iubi0449,Sophie,Wolf,1955-08-17,Beckerplatz,93,62666,Weimar,Sachsen
iubi0450,Mbella,Hoffmann,1987-04-15,Martine-Trüb-Ring,164,39147,Schlüchtern,Bremen
iubi0451,Fonyuy,Klein,1986-02-19,Juan-Gierschner-Allee,19,64966,Schwäbisch Gmünd,Saarland
iubi0452,Clara,Nfor,1956-05-11,Hans-Hermann-Gotthard-Gasse,81,12218,Lichtenfels,Nordrhein-Westfalen
iubi0453,Johann,Nfor,2003-02-19,Ruststraße,64,53574,Bützow,Schleswig-Holstein
iubi0454,Ekane,Oben,1973-07-25,Raymund-Förster-Platz,98,36820,Halberstadt,Sachsen
iubi0455,Hans,Nkem,1972-11-08,Andrea-Scholl-Allee,60,71557,Magdeburg,Saarland
iubi0456,Johann,Klein,1966-08-30,Jörgen-Gieß-Ring,53,53852,Neu-Ulm,Brandenburg
iubi0457,Sophie,Oben,1953-08-26,Schmidtkegasse,159,24828,Peine,Schleswig-Holstein
iubi0458,Sophie,Ewane,1983-01-13,Eberhardtplatz,137,87587,Potsdam,Hessen
iubi0459,Atangana,Wolf,2000-06-09,Klemmallee,144,71935,Malchin,Baden-Württemberg
iubi0460,Karl,Hoffmann,1954-01-26,Gerda-Ziegert-Weg,180,09082,Starnberg,Rheinland-Pfalz
iubi0461,Fonyuy,Schneider,1989-06-12,Imke-Fritsch-Platz,39,77672,Gadebusch,Brandenburg
iubi0462,Clara,Fischer,1960-11-15,Gierschnerring,167,73987,Bautzen,Bayern
iubi0463,Sophie,Nkem,1953-12-18,Sophie-Rosemann-Ring,5,19609,Lobenstein,Sachsen-Anhalt
iubi0464,Ngozi,Fokou,1958-01-20,Wilmsring,115,92362,Güstrow,Baden-Württemberg
iubi0465,Atangana,Essomba,1977-12-31,Rafael-Rosenow-Platz,10,49147,Sigmaringen,Hamburg
iubi0466,Ngozi,Müller,1978-01-09,Traudel-Kuhl-Allee,191,43296,Göppingen,Berlin
iubi0467,Ngozi,Mbappe,1976-03-14,Claudius-Pieper-Gasse,40,89318,Bad Kreuznach,Rheinland-Pfalz
iubi0468,Lukas,Wolf,1953-09-09,Reuterallee,96,29781,Dinkelsbühl,Schleswig-Holstein
iubi0469,Johann,Essomba,1968-08-18,Adolphplatz,147,45215,Bergzabern,Mecklenburg-Vorpommern
iubi0470,Greta,Schmidt,1960-10-01,Tintzmannring,144,75628,Göttingen,Sachsen-Anhalt
iubi0471,Heinrich,Müller,2003-12-25,Pergandeplatz,100,24078,Wismar,Sachsen
iubi0472,Hans,Wagner,1972-03-17,Hartungstr.,121,15162,Miltenberg,Baden-Württemberg
iubi0473,Hans,Becker,1976-10-18,Aleksandra-Hettner-Weg,153,64623,Berlin,Sachsen-Anhalt
iubi0474,Mbella,Fokou,1975-06-05,Mahmoud-Barth-Straße,190,43154,Pegnitz,Brandenburg
iubi0475,Sophie,Tchoumi,1999-03-25,Georgia-Winkler-Allee,200,19465,Hainichen,Hamburg
iubi0476,Nkechi,Müller,1970-03-09,Recep-Albers-Platz,69,59158,Konstanz,Schleswig-Holstein
iubi0477,Ewane,Wolf,1986-07-30,Trommlerring,37,35221,Burglengenfeld,Niedersachsen
iubi0478,Heinrich,Abang,1952-02-19,Fischergasse,87,16406,Erding,Bremen
iubi0479,Atangana,Müller,1988-05-22,Sybilla-Hoffmann-Platz,6,90802,Ahaus,Thüringen
iubi0480,Heinrich,Ngongang,1967-02-25,Langeplatz,107,76234,Kitzingen,Rheinland-Pfalz
iubi0481,Karl,Becker,1999-01-31,Gumprichstraße,27,69196,Hansestadttralsund,Bayern
iubi0482,Ewane,Weber,1989-07-02,Gehringerallee,142,96548,Böblingen,Schleswig-Holstein
iubi0483,Ekane,Weber,1952-05-05,Wellerplatz,70,10273,Kitzingen,Schleswig-Holstein
iubi0484,Clara,Essomba,2002-08-01,Schlosserstr.,186,65799,Freital,Bremen
iubi0485,Heinrich,Wagner,1972-07-23,van der Dussengasse,200,88790,Worbis,Schleswig-Holstein
iubi0486,Lukas,Ngongang,1977-02-22,Gießplatz,128,35667,Sternberg,Niedersachsen
iubi0487,Fonyuy,Ngongang,1999-12-17,Weimerstr.,39,31780,Lüneburg,Niedersachsen
iubi0488,Clara,Wolf,1954-03-01,Weihmannstraße,113,91930,Riesa,Niedersachsen
iubi0489,Neba,Tchoumi,1988-10-29,Oderwaldallee,37,75285,Sebnitz,Sachsen
iubi0490,Tabe,Abang,1972-08-19,Herwig-Binner-Weg,66,99311,Northeim,Brandenburg
iubi0491,Neba,Schneider,1986-02-11,Striebitzallee,168,10504,Wolgast,Schleswig-Holstein
iubi0492,Sophie,Hoffmann,1999-07-06,Aribert-Killer-Ring,87,28318,Nürtingen,Nordrhein-Westfalen
iubi0493,Heinrich,Ewane,1969-05-30,Oswin-Jopich-Allee,65,07489,Güstrow,Bayern
iubi0494,Tabe,Müller,1968-01-16,Stavros-Jockel-Weg,85,13172,Brandenburg,Bremen
iubi0495,Johann,Fischer,1960-04-10,Nikolaj-Schottin-Gasse,126,89568,Neunburg vorm Wald,Brandenburg
iubi0496,Friedrich,Hoffmann,2000-04-19,Jüttnerstraße,6,71893,Pritzwalk,Hamburg
iubi0497,Tabe,Wagner,1969-07-13,Wenke-Junitz-Straße,54,60293,Scheinfeld,Baden-Württemberg
iubi0498,Johann,Wolf,1955-03-01,Otto-Wiek-Ring,76,93517,Neunburg vorm Wald,Berlin
iubi0499,Fonyuy,Essomba,1975-12-23,Martinallee,40,80459,Norden,Baden-Württemberg
iubi0500,Hans,Wolf,1990-06-10,Schaafgasse,125,02762,Höxter,Mecklenburg-Vorpommern
iubi0501,Friedrich,Klein,1990-02-21,Harri-Huhn-Allee,74,66313,Genthin,Saarland
iubi0502,Karl,Ngongang,1998-10-07,Faustgasse,112,65302,Neuss,Hessen
iubi0503,Neba,Schneider,2005-03-04,Salzallee,18,24607,Brandenburg,Brandenburg
iubi0504,Atangana,Wagner,1992-02-24,Wesackallee,169,27309,Bad Brückenau,Hessen
iubi0505,Ekane,Nfor,1972-08-26,Luitgard-Carsten-Weg,169,67960,Scheinfeld,Berlin
iubi0506,Clara,Wolf,1971-04-11,Elsa-Freudenberger-Weg,94,52157,Höxter,Hamburg
iubi0507,Ewane,Fischer,1981-04-26,Henriette-Döring-Allee,69,24475,Gifhorn,Hessen
iubi0508,Clara,Hoffmann,1978-08-30,Scheibegasse,89,25291,Siegen,Hessen
iubi0509,Heinrich,Klein,1977-10-28,Frederic-Meister-Ring,64,75402,Mellrichstadt,Brandenburg
iubi0510,Ngong,Schneider,1956-08-31,Davidsstr.,16,25243,Bernburg,Hessen
iubi0511,Atangana,Schneider,1952-11-09,Börnergasse,129,13697,Görlitz,Bremen
iubi0512,Sophie,Schmidt,1997-03-05,Urs-Rudolph-Platz,47,76518,Stadtroda,Sachsen-Anhalt
iubi0513,Greta,Abang,1989-08-31,Warmerstr.,58,73935,Soltau,Niedersachsen
iubi0514,Johann,Ewane,1967-10-25,Röhrichtstr.,94,63360,Bayreuth,Thüringen
iubi0515,Anna,Nfor,1978-12-05,Luitgard-Hartung-Allee,46,01793,Jessen,Hamburg
iubi0516,Mbella,Ngongang,1988-02-02,Wendestraße,77,65976,Hechingen,Bremen
