customer_id,first_name,last_name,birth_date,street_name,house_number,zip_code,city,state
iubi0260,Ekane,Nfor,1979-06-28,Hugo-Hornich-Ring,8,65574,Biedenkopf,Hessen
iubi0261,Fonyuy,Nfor,1959-02-25,Gerold-Döring-Platz,47,75618,Freising,Schleswig-Holstein
iubi0262,Fonyuy,Becker,1970-11-14,Hettnerallee,91,12490,Hofgeismar,Bremen
iubi0263,Sophie,Nfor,1956-02-05,Wendelin-Klemm-Straße,72,44206,Rathenow,Mecklenburg-Vorpommern
iubi0264,Ngozi,Klein,1956-05-02,Dobesallee,143,10032,Lobenstein,Saarland
iubi0265,Hans,Essomba,1996-08-03,Constanze-Schaaf-Ring,49,01372,Hohenstein-Ernstthal,Brandenburg
iubi0266,Johann,Hoffmann,1952-10-17,Binnerplatz,185,67066,Jülich,Hessen
iubi0267,Nkechi,Fokou,1962-08-16,Holtstraße,143,09993,Northeim,Sachsen-Anhalt
iubi0268,Heinrich,Fokou,1987-05-13,Bolandergasse,166,62638,Seelow,Baden-Württemberg
iubi0269,Fonyuy,Tchoumi,1975-12-02,Naserstr.,5,59856,Eisleben,Baden-Württemberg
iubi0270,Johann,Wolf,1971-08-03,Anselm-Wulff-Ring,57,78593,Burgdorf,Mecklenburg-Vorpommern
iubi0271,Ekane,Hoffmann,1994-08-03,José-Reinhardt-Allee,79,39652,Germersheim,Rheinland-Pfalz
iubi0272,Atangana,Mbappe,2004-10-01,Schäfergasse,122,99293,Potsdam,Nordrhein-Westfalen
iubi0273,Neba,Essomba,1961-11-01,Bendergasse,89,39308,Aachen,Rheinland-Pfalz
iubi0274,Nkechi,Nkem,1991-09-06,Maike-Ehlert-Ring,85,50029,Calau,Saarland
iubi0275,Mbella,Tchoumi,1954-10-28,Tlustekweg,70,91545,Ebermannstadt,Sachsen-Anhalt
iubi0276,Clara,Klein,2003-10-10,Seipring,60,89539,Koblenz,Nordrhein-Westfalen
iubi0277,Greta,Becker,1999-11-02,Eckbauerplatz,81,96902,Schrobenhausen,Mecklenburg-Vorpommern
iubi0278,Greta,Nkem,1993-06-01,Tamara-Oestrovsky-Platz,196,13552,Waldmünchen,Rheinland-Pfalz
iubi0279,Anna,Becker,1980-04-13,Josip-Häring-Platz,56,54100,Mayen,Sachsen-Anhalt
iubi0280,Fonyuy,Klein,1961-03-17,Nohlmansstraße,186,86179,Eberswalde,Schleswig-Holstein
iubi0281,Atangana,Essomba,1954-11-27,Klaus-Werner-Bärer-Ring,153,11526,Wiedenbrück,Berlin
iubi0282,Clara,Fischer,1987-02-11,Mijo-Scheibe-Weg,50,06296,Bamberg,Brandenburg
iubi0283,Clara,Hoffmann,1972-06-02,Yvette-Grein Groth-Straße,93,44310,Riesa,Thüringen
iubi0284,Anna,Wolf,1960-05-04,Oswald-Adler-Straße,4,49731,Forst,Hamburg
iubi0285,Neba,Weber,1993-04-26,Buttestraße,71,46774,Sondershausen,Sachsen
iubi0286,Karl,Schmidt,1962-06-21,Kranzring,142,70477,Garmisch-Partenkirchen,Niedersachsen
iubi0287,Clara,Weber,1988-04-14,Gerd-Weller-Allee,164,15869,Rastatt,Bayern
iubi0288,Fonyuy,Fischer,1976-03-25,Reisingweg,4,93741,Warendorf,Bayern
iubi0289,Atangana,Wolf,1984-01-21,Ernst-Otto-Wernecke-Straße,121,23320,Bitterfeld,Sachsen-Anhalt
iubi0290,Fonyuy,Tchoumi,1963-08-18,Marta-Scheibe-Ring,88,11686,Göppingen,Schleswig-Holstein
iubi0291,Anna,Schmidt,1950-09-24,Dowergstraße,65,29991,Regensburg,Brandenburg
iubi0292,Fonyuy,Fischer,2003-05-11,Reisingring,17,46799,Bad Kissingen,Hamburg
iubi0293,Ekane,Fokou,1968-08-18,Fechnerstr.,19,06530,Großenhain,Saarland
iubi0294,Atangana,Schmidt,1951-04-07,Jähnring,39,71324,Hettstedt,Niedersachsen
iubi0295,Lukas,Oben,1999-06-26,Schleichweg,78,37367,Bautzen,Hamburg
iubi0296,Johann,Hoffmann,1954-05-09,Tröststr.,31,28902,Finsterwalde,Bayern
iubi0297,Neba,Ngongang,1966-11-13,Urban-Binner-Ring,156,45786,Tecklenburg,Baden-Württemberg
iubi0298,Ngozi,Abang,1966-05-09,Niemeierstr.,58,27985,Eberswalde,Niedersachsen
iubi0299,Ewane,Ewane,2000-11-08,Kasimir-Baum-Straße,116,29333,Großenhain,Sachsen-Anhalt
iubi0300,Tabe,Wolf,1984-10-25,Nina-Zahn-Allee,151,72290,Greifswald,Nordrhein-Westfalen
iubi0301,Nkechi,Wolf,1998-05-23,Löchelstraße,146,74374,Rothenburg ob der Tauber,Brandenburg
iubi0302,Ngozi,Schmidt,1950-05-22,Rörrichtweg,157,41715,Soltau,Rheinland-Pfalz
iubi0303,Greta,Becker,1968-09-24,Sölzerweg,161,32830,Stendal,Rheinland-Pfalz
iubi0304,Friedrich,Klein,1996-03-19,Irmtraud-Bauer-Allee,170,44666,Roth,Hessen
iubi0305,Johann,Wagner,1973-03-29,Heidelinde-Reinhardt-Allee,62,58428,Haldensleben,Brandenburg
iubi0306,Anna,Nkem,1981-12-04,Jolanda-Heser-Allee,20,51353,Lüdinghausen,Rheinland-Pfalz
iubi0307,Anna,Müller,1975-03-08,Sauerring,105,17099,Nabburg,Hessen
iubi0308,Tabe,Abang,1983-12-12,Nurten-Stiffel-Straße,121,60223,Ludwigslust,Schleswig-Holstein
iubi0309,Clara,Schmidt,1959-08-20,Trubinplatz,60,75250,Merseburg,Niedersachsen
iubi0310,Clara,Wolf,1964-02-20,Christl-Wieloch-Platz,180,12966,Mainburg,Thüringen
iubi0311,Tabe,Schneider,1975-12-22,Arnfried-Reinhardt-Platz,176,05830,Schwäbisch Hall,Mecklenburg-Vorpommern
iubi0312,Heinrich,Klein,1965-04-14,Jockelplatz,161,68942,Bad Mergentheim,Nordrhein-Westfalen
iubi0313,Atangana,Becker,1969-09-05,Vogtstr.,109,62575,Eckernförde,Sachsen
iubi0314,Greta,Nkem,1951-03-11,Helmut-Vogt-Platz,58,09821,Waren,Bayern
iubi0315,Lukas,Klein,1975-06-03,Winklerstr.,37,90100,Lübz,Schleswig-Holstein
iubi0316,Johann,Schmidt,1975-10-07,Bernadette-Herrmann-Straße,43,30461,Schwerin,Bremen
iubi0317,Clara,Abang,1978-05-22,Angelika-Tschentscher-Weg,192,41173,Grimma,Hessen
iubi0318,Atangana,Wolf,1974-03-31,Hübelplatz,113,87375,Ahaus,Baden-Württemberg
iubi0319,Greta,Tchoumi,1995-08-05,Senta-Dörschner-Weg,177,21811,Sonneberg,Mecklenburg-Vorpommern
iubi0320,Clara,Ewane,1980-12-20,Hettnerstraße,70,12045,Main-Höchst,Brandenburg
iubi0321,Ewane,Nkem,1956-05-09,Alberto-Etzler-Allee,127,55794,Kitzingen,Rheinland-Pfalz
iubi0322,Tabe,Schneider,1962-05-02,Rolf-Kuhl-Straße,154,67621,Uffenheim,Bayern
iubi0323,Karl,Ngongang,1960-09-25,Sepp-Schäfer-Straße,189,29659,Tirschenreuth,Bremen
iubi0324,Ngong,Abang,1982-10-06,Dowergstraße,65,01450,Strausberg,Rheinland-Pfalz
iubi0325,Hans,Schneider,1985-03-19,Stjepan-Speer-Allee,59,75628,Angermünde,Hamburg
iubi0326,Atangana,Oben,1984-04-16,Oderwaldallee,6,17535,Badibling,Mecklenburg-Vorpommern
iubi0327,Sophie,Oben,1987-05-08,Kuschallee,11,17797,Northeim,Schleswig-Holstein
iubi0328,Anna,Fokou,1971-05-25,Aleksandra-Weinhage-Allee,133,16608,Bremen,Nordrhein-Westfalen
iubi0329,Tabe,Klein,1984-06-24,Geraldine-Steckel-Straße,47,50375,Weimar,Saarland
iubi0330,Atangana,Ngongang,1998-08-10,Drewesgasse,163,05548,Viersen,Brandenburg
iubi0331,Fonyuy,Schneider,1953-01-01,Adriane-Etzold-Allee,121,14933,Leipziger Land,Hessen
iubi0332,Mbella,Ngongang,1980-12-27,Irene-Kambs-Gasse,86,09177,Northeim,Baden-Württemberg
iubi0333,Ngong,Fischer,1985-12-24,Birgitta-Löwer-Weg,42,82922,Kyritz,Rheinland-Pfalz
iubi0334,Ngong,Ngongang,1984-03-11,Lindnerstr.,178,46547,Dessau,Sachsen-Anhalt
iubi0335,Fonyuy,Wolf,1990-11-21,Tintzmannstr.,170,83339,Torgau,Saarland
iubi0336,Ekane,Nkem,1995-08-23,Ingeborg-Seip-Platz,10,15879,Sulzbach-Rosenberg,Nordrhein-Westfalen
iubi0337,Tabe,Schneider,1978-08-19,Annedore-Döring-Gasse,81,20034,Gütersloh,Niedersachsen
iubi0338,Sophie,Nfor,1959-11-08,Helene-Ziegert-Ring,30,80571,Wolfach,Sachsen
iubi0339,Ekane,Essomba,1966-01-21,Süßebierweg,1,66658,Anklam,Niedersachsen
iubi0340,Neba,Tchoumi,1963-09-16,Heckerweg,106,98933,Melsungen,Hamburg
iubi0341,Karl,Becker,1996-05-05,Hans-Günter-Gerlach-Allee,133,60648,Darmstadt,Hamburg
iubi0342,Mbella,Abang,1989-08-18,Adolphring,194,20259,Schwäbisch Hall,Nordrhein-Westfalen
iubi0343,Fonyuy,Tchoumi,1983-04-09,Briemerallee,195,83281,Lübeck,Sachsen
iubi0344,Karl,Becker,1956-02-23,Hartungplatz,69,55439,Regen,Baden-Württemberg
iubi0345,Neba,Weber,1957-09-11,Matthäiplatz,74,05616,Plauen,Nordrhein-Westfalen
iubi0346,Tabe,Fokou,1951-07-28,Pieperallee,32,70435,Bruchsal,Hamburg
iubi0347,Hans,Abang,2002-07-06,Erica-Bolzmann-Platz,62,61386,Wolfratshausen,Bremen
iubi0348,Anna,Wolf,1951-07-04,Truppring,142,11024,Rockenhausen,Mecklenburg-Vorpommern
iubi0349,Hans,Nkem,1967-06-28,Kraushaarstraße,105,65061,Sondershausen,Berlin
iubi0350,Johann,Hoffmann,2001-05-01,Hildegunde-Briemer-Ring,30,44914,Kronach,Sachsen
iubi0351,Tabe,Fischer,2005-10-31,Willfried-Franke-Weg,166,26842,Säckingen,Saarland
iubi0352,Lukas,Fokou,1950-08-25,Fabian-Berger-Gasse,184,88143,Freudenstadt,Sachsen-Anhalt
iubi0353,Clara,Essomba,1993-11-04,Gordon-Gorlitz-Platz,181,31290,Spremberg,Berlin
iubi0354,Sophie,Ngongang,1969-09-01,Jan-Dippel-Platz,124,55231,Schweinfurt,Berlin
iubi0355,Fonyuy,Hoffmann,1963-01-21,Neureutherstraße,117,94929,Herford,Sachsen-Anhalt
iubi0356,Neba,Weber,1961-05-13,Luis-Hentschel-Platz,99,45257,Mellrichstadt,Saarland
iubi0357,Friedrich,Abang,2002-08-11,Neuschäferstr.,131,29142,Grimma,Berlin
iubi0358,Lukas,Schneider,1999-05-23,Rosalie-Bähr-Weg,71,99693,Querfurt,Niedersachsen
iubi0359,Nkechi,Nfor,1986-11-15,Södingallee,130,56394,Monschau,Berlin
iubi0360,Sophie,Müller,1976-11-21,Paffrathgasse,73,92827,Eisenhüttenstadt,Bremen
iubi0361,Clara,Oben,1999-12-20,Klemtgasse,149,73145,Bad Langensalza,Hessen
iubi0362,Fonyuy,Weber,1985-02-17,Kraushaarstraße,115,00518,Witzenhausen,Niedersachsen
iubi0363,Neba,Fokou,1989-04-06,Pierre-Söding-Straße,89,91846,Osterode am Harz,Sachsen
iubi0364,Ngong,Nkem,1973-11-26,Neuschäferallee,196,90827,Geldern,Berlin
iubi0365,Neba,Ewane,1984-11-25,Hahnplatz,117,25913,Hohenstein-Ernstthal,Brandenburg
iubi0366,Ngong,Becker,1982-08-28,Naserplatz,179,60302,Delitzsch,Bayern
iubi0367,Heinrich,Oben,1988-10-30,Bertram-Geisel-Ring,99,86990,Borna,Hessen
iubi0368,Heinrich,Ngongang,1980-06-16,Nergerplatz,12,69292,Eggenfelden,Rheinland-Pfalz
iubi0369,Ngong,Fokou,1980-09-30,Hermann Josef-Kostolzin-Straße,181,10388,Dresden,Brandenburg
iubi0370,Ekane,Ewane,1961-12-17,Schmiedeckestr.,170,88117,Scheinfeld,Baden-Württemberg
iubi0371,Lukas,Fokou,2002-08-14,Preißstraße,10,08637,Jena,Brandenburg
iubi0372,Lukas,Essomba,1978-11-04,Jaroslaw-Müller-Platz,152,49864,Altentreptow,Baden-Württemberg
iubi0373,Ngong,Fischer,1989-03-21,Annamaria-Albers-Straße,113,56512,Stadtsteinach,Niedersachsen
iubi0374,Greta,Essomba,1967-09-02,Rosemannring,117,63688,Eisenhüttenstadt,Saarland
iubi0375,Hans,Weber,1987-12-08,Herrmannring,105,62137,Burgdorf,Hessen
iubi0376,Lukas,Schneider,1984-06-24,Zimmerring,121,26012,Saulgau,Sachsen-Anhalt
iubi0377,Sophie,Nfor,1955-11-20,Jonathan-Hartung-Ring,160,90669,Waren,Bayern
iubi0378,Ekane,Schneider,2002-07-14,Filiz-Oderwald-Straße,85,38430,Schwabmünchen,Hamburg
iubi0379,Neba,Ewane,1995-10-03,Oskar-Henck-Allee,82,21465,Luckenwalde,Hessen
iubi0380,Fonyuy,Nkem,1985-02-13,Jenny-Tlustek-Gasse,10,84895,Göppingen,Mecklenburg-Vorpommern
iubi0381,Ngozi,Schneider,1991-02-25,Uli-Kusch-Weg,61,42681,Nürtingen,Nordrhein-Westfalen
iubi0382,Clara,Hoffmann,1973-01-08,Madlen-Peukert-Ring,192,76973,Miltenberg,Schleswig-Holstein
iubi0383,Johann,Ngongang,1989-10-27,Wolfram-Drub-Ring,26,63356,Osterode am Harz,Baden-Württemberg
iubi0384,Greta,Tchoumi,1997-07-30,Heringring,43,65182,Helmstedt,Saarland
iubi0385,Clara,Müller,1964-10-05,Gnatzweg,12,73334,Geldern,Hessen
iubi0386,Ngong,Schmidt,1966-11-18,Försterallee,76,11790,Neunburg vorm Wald,Saarland
iubi0387,Mbella,Mbappe,1992-02-15,Nohlmansstr.,111,72846,Wolmirstedt,Bremen
iubi0388,Lukas,Hoffmann,1953-07-28,Müllerstr.,136,85627,Vechta,Schleswig-Holstein
iubi0389,Nkechi,Oben,1971-05-15,Aleksander-Steuer-Platz,175,91559,Erding,Niedersachsen
iubi0390,Anna,Wagner,1966-01-10,Mudestr.,45,52763,Viechtach,Saarland
iubi0391,Johann,Abang,1974-09-25,Holtstraße,98,92931,Gera,Sachsen-Anhalt
iubi0392,Ngozi,Hoffmann,1975-10-22,Fritz-Warmer-Platz,128,02672,Neustadt am Rübenberge,Nordrhein-Westfalen
iubi0393,Atangana,Weber,1966-12-19,Rocco-Dippel-Allee,60,03471,Wolfenbüttel,Rheinland-Pfalz
iubi0394,Tabe,Klein,1967-07-26,Klingelhöferstr.,118,50615,Roding,Hamburg
iubi0395,Sophie,Müller,2002-12-27,Klappring,120,71694,Senftenberg,Bremen
iubi0396,Clara,Nkem,1961-04-17,Linkeweg,41,11253,Hersbruck,Nordrhein-Westfalen
iubi0397,Johann,Tchoumi,1998-03-26,Schleichweg,89,47598,Lübben,Hamburg
iubi0398,Atangana,Wolf,1962-05-27,Fatih-Vogt-Platz,164,13261,Belzig,Thüringen
iubi0399,Nkechi,Klein,1987-03-18,Andres-Winkler-Straße,117,14921,Heiligenstadt,Mecklenburg-Vorpommern
iubi0400,Clara,Becker,1966-09-22,Margrafweg,99,28200,Hildesheim,Thüringen
iubi0401,Fonyuy,Fischer,1981-09-06,Roggestraße,61,82997,Pasewalk,Nordrhein-Westfalen
iubi0402,Ekane,Oben,1973-07-06,Reuterplatz,92,74564,Hansestadttralsund,Baden-Württemberg
iubi0403,Atangana,Wolf,1949-11-23,Mohammed-Hörle-Straße,180,77406,Sankt Goar,Mecklenburg-Vorpommern
iubi0404,Clara,Müller,2004-02-09,Berta-Köster-Platz,169,86632,Koblenz,Mecklenburg-Vorpommern
iubi0405,Ekane,Klein,1967-10-14,Sigfried-Schomber-Platz,3,48463,Emmendingen,Bremen
iubi0406,Atangana,Schmidt,1969-08-05,Fadime-Meyer-Weg,156,49735,Duderstadt,Bayern
iubi0407,Fonyuy,Wolf,1986-04-17,Hans-Gerd-Dobes-Ring,199,27031,Ansbach,Thüringen
iubi0408,Heinrich,Abang,1964-09-01,Linkering,91,57051,Bautzen,Niedersachsen
iubi0409,Heinrich,Becker,2002-09-02,Boucseinstr.,159,23460,Warendorf,Mecklenburg-Vorpommern
iubi0410,Sophie,Weber,1976-01-28,Hentschelweg,161,37183,Königs Wusterhausen,Nordrhein-Westfalen
iubi0411,Greta,Schmidt,1971-11-15,Esther-Vogt-Gasse,80,47435,Strasburg,Hessen
iubi0412,Tabe,Schmidt,1957-07-28,Evangelia-Lübs-Ring,149,24916,Amberg,Bayern
iubi0413,Mbella,Weber,1989-06-06,Strohstr.,24,51327,Torgau,Rheinland-Pfalz
iubi0414,Clara,Nfor,2001-07-29,Bruno-Klemm-Allee,192,81273,Ravensburg,Saarland
iubi0415,Nkechi,Wagner,2004-09-14,Wagnerplatz,52,65240,Vohenstrauß,Schleswig-Holstein
iubi0416,Lukas,Nkem,1987-12-06,Riehlweg,94,39285,Wiedenbrück,Schleswig-Holstein
iubi0417,Ewane,Essomba,1968-08-16,Christian-Radisch-Platz,70,44857,Soest,Sachsen
iubi0418,Anna,Klein,1999-10-25,Rebekka-Bähr-Weg,124,93518,Erkelenz,Thüringen
iubi0419,Clara,Nfor,2001-12-30,Elfie-Holzapfel-Ring,30,51181,Darmstadt,Hamburg
iubi0420,Tabe,Schneider,1952-01-07,Ekkehard-Neureuther-Platz,37,09678,Badibling,Saarland
iubi0421,Heinrich,Ewane,1964-11-28,Aleksej-Hänel-Allee,143,17058,Kelheim,Bayern
iubi0422,Mbella,Schneider,1991-11-14,Rädelgasse,102,41381,Wertingen,Mecklenburg-Vorpommern
iubi0423,Hans,Klein,1986-01-25,Grein Grothplatz,138,92886,Soest,Saarland
iubi0424,Greta,Tchoumi,1995-10-15,Tintzmannweg,95,12286,Staßfurt,Hamburg
iubi0425,Sophie,Oben,1986-03-22,Kitzmannring,98,56659,Regensburg,Hessen
iubi0426,Mbella,Fischer,1975-05-31,Klingelhöferstraße,173,60049,Paderborn,Bremen
iubi0427,Heinrich,Fokou,1970-06-06,Kuno-Hartung-Platz,7,04888,Brilon,Bayern
iubi0428,Ngozi,Nkem,1981-03-20,Försterplatz,84,59334,Bremervörde,Sachsen
iubi0429,Ngozi,Hoffmann,1988-08-12,Jasmina-Buchholz-Allee,166,72791,Bad Kissingen,Sachsen
iubi0430,Johann,Tchoumi,1955-03-25,Sonja-Winkler-Ring,180,66139,Siegen,Sachsen
iubi0431,Clara,Ngongang,1953-07-28,Pruschkegasse,30,89258,Döbeln,Bayern
iubi0432,Lukas,Schmidt,1995-09-24,Matthäiallee,10,36462,Husum,Berlin
iubi0433,Clara,Fokou,1982-04-09,Berta-Kuhl-Ring,30,68622,Recklinghausen,Hessen
iubi0434,Greta,Hoffmann,1983-02-01,Sieringstr.,138,89833,Groß-Gerau,Sachsen-Anhalt
iubi0435,Lukas,Ewane,1971-11-24,Enno-Steckel-Straße,117,55355,Havelberg,Hamburg
iubi0436,Mbella,Nkem,1973-09-08,Scholzplatz,108,03352,Calw,Bayern
iubi0437,Atangana,Weber,1966-06-05,Olena-Hövel-Gasse,107,14770,Freital,Hessen
iubi0438,Greta,Fokou,1963-10-04,Roggestraße,158,06980,Eilenburg,Bayern
iubi0439,Nkechi,Klein,1969-03-20,Lisa-Textor-Weg,9,07016,Sternberg,Saarland
iubi0440,Mbella,Becker,1957-03-25,Klaus-Jürgen-Seip-Straße,114,68157,Erding,Hessen
iubi0441,Tabe,Hoffmann,1983-12-16,Rörrichtweg,93,03845,Leipziger Land,Hamburg
iubi0442,Greta,Mbappe,1951-02-20,Stolzering,140,43840,Kyritz,Baden-Württemberg
iubi0443,Mbella,Schmidt,1987-08-27,Heckerplatz,102,62168,Lübz,Mecklenburg-Vorpommern
iubi0444,Sophie,Becker,1988-11-15,Slawomir-Jockel-Weg,32,78232,Dessau,Nordrhein-Westfalen
iubi0445,Tabe,Schneider,1996-09-28,Stefano-Winkler-Platz,170,51881,Hersbruck,Bremen
iubi0446,Friedrich,Abang,1999-05-14,Kreszentia-Juncken-Straße,6,47423,Deggendorf,Hamburg
iubi0447,Karl,Nfor,1951-09-03,auch Schlauchinstr.,63,93305,Tuttlingen,Thüringen
iubi0448,Lukas,Oben,1959-01-05,Trubweg,53,26772,Euskirchen,Mecklenburg-Vorpommern
iubi0449,Johann,Nkem,1952-01-31,Wielochgasse,54,63331,Mayen,Thüringen
iubi0450,Atangana,Becker,1996-09-11,Mielcarekplatz,60,60965,Schrobenhausen,Bayern
iubi0451,Ngong,Weber,1985-04-26,Tony-Meyer-Gasse,153,88608,Osterode am Harz,Bayern
iubi0452,Hans,Klein,1962-10-22,Mansstraße,38,47264,Tübingen,Bremen
iubi0453,Lukas,Nkem,1981-06-08,Conradiweg,65,29826,Hildburghausen,Schleswig-Holstein
iubi0454,Anna,Fischer,1951-08-02,Udo-Schäfer-Allee,170,71452,Bremen,Brandenburg
iubi0455,Hans,Weber,1997-12-12,Schulzring,4,86892,Quedlinburg,Sachsen
iubi0456,Mbella,Hoffmann,1952-11-16,Siegrun-Käster-Weg,151,22206,Heiligenstadt,Schleswig-Holstein
iubi0457,Ngong,Müller,1969-07-16,Erik-Eigenwillig-Platz,45,94077,Prenzlau,Baden-Württemberg
iubi0458,Sophie,Schmidt,1991-04-06,Hellwigplatz,33,76719,Goslar,Niedersachsen
iubi0459,Nkechi,Essomba,1992-01-24,Benjamin-Gorlitz-Platz,30,50209,Hohenstein-Ernstthal,Berlin
iubi0460,Johann,Fokou,1953-03-23,Serge-Gieß-Platz,115,99982,Wolgast,Saarland
iubi0461,Mbella,Essomba,1952-04-29,Kristina-Jacob-Ring,152,61681,Nabburg,Bremen
iubi0462,Greta,Tchoumi,1958-03-11,Jüttnerstr.,129,83390,Riesa,Berlin
iubi0463,Heinrich,Abang,1982-10-20,Loosstr.,12,48995,Schwabmünchen,Thüringen
iubi0464,Ewane,Wolf,1985-04-03,Nohlmansallee,118,93430,Aue,Schleswig-Holstein
iubi0465,Hans,Schmidt,1992-06-13,Jessica-Hänel-Weg,123,60558,Angermünde,Hessen
iubi0466,Ekane,Ngongang,1996-11-04,Hermighausenallee,176,44885,Celle,Rheinland-Pfalz
iubi0467,Greta,Fokou,1973-02-12,Ullrichstr.,183,23557,Bad Freienwalde,Bremen
iubi0468,Tabe,Schneider,1982-08-27,Erika-Mies-Weg,21,76084,Rathenow,Baden-Württemberg
iubi0469,Ngong,Abang,1964-01-23,Klappgasse,38,40568,Riesa,Sachsen
iubi0470,Johann,Weber,1962-08-22,Nina-Zänker-Ring,71,04617,Kitzingen,Schleswig-Holstein
iubi0471,Ngozi,Oben,1970-06-25,Annelene-Jacobi Jäckel-Platz,141,50317,Neuruppin,Bremen
iubi0472,Ngong,Ewane,1962-10-31,Netteweg,153,52182,Wernigerode,Bayern
iubi0473,Ewane,Wolf,1981-02-23,Trüballee,117,04091,Mühlhausen,Bayern
iubi0474,Ewane,Abang,1956-11-26,Barkholzstr.,111,35334,Perleberg,Rheinland-Pfalz
iubi0475,Greta,Fischer,2002-06-23,Steckelgasse,168,22410,Forst,Saarland
iubi0476,Neba,Becker,1987-04-10,Hillerplatz,111,93214,Plauen,Schleswig-Holstein
iubi0477,Tabe,Hoffmann,1953-05-04,Angelo-Mude-Allee,106,16016,Eisenhüttenstadt,Schleswig-Holstein
iubi0478,Ngong,Tchoumi,1991-10-30,Jockelring,103,81792,Vechta,Schleswig-Holstein
iubi0479,Nkechi,Fischer,1956-07-04,Jesselweg,81,73329,Kassel,Sachsen
iubi0480,Nkechi,Nfor,1962-05-14,Zirmeallee,171,77017,Jena,Thüringen
iubi0481,Sophie,Mbappe,1981-04-11,Karl-Werner-Wilmsen-Ring,40,81615,Hannoversch Münden,Schleswig-Holstein
iubi0482,Fonyuy,Schneider,1977-03-01,Henckstr.,24,82761,Freising,Sachsen-Anhalt
iubi0483,Johann,Schneider,2003-04-06,Rosenowallee,111,83219,Celle,Schleswig-Holstein
iubi0484,Greta,Mbappe,1972-01-12,Marie-Martin-Platz,34,61919,Hofgeismar,Thüringen
iubi0485,Neba,Schmidt,1993-10-12,Dimitrios-Harloff-Platz,151,22784,Schwandorf,Schleswig-Holstein
iubi0486,Neba,Nkem,1963-03-16,Hannelore-Junck-Ring,85,65190,Dachau,Nordrhein-Westfalen
iubi0487,Greta,Ngongang,1954-02-19,Rognergasse,91,85140,Mallersdorf,Sachsen
iubi0488,Nkechi,Schmidt,1992-06-07,Trubstraße,74,66832,Dieburg,Hessen
iubi0489,Ngozi,Wolf,1987-09-08,Klingelhöferallee,91,24220,Stade,Baden-Württemberg
iubi0490,Greta,Oben,1959-09-09,Sontagstraße,130,12679,Schwäbisch Gmünd,Hamburg
iubi0491,Friedrich,Weber,1980-10-23,Rohlederallee,169,65326,Roding,Thüringen
iubi0492,Fonyuy,Hoffmann,1999-08-17,Ingetraut-Otto-Ring,28,89500,Vilsbiburg,Saarland
iubi0493,Mbella,Nkem,1957-08-03,Stumpfgasse,95,84781,Goslar,Thüringen
iubi0494,Greta,Klein,1992-10-21,Hedi-Schulz-Weg,147,90580,Mettmann,Thüringen
iubi0495,Heinrich,Ngongang,1988-12-11,Linkering,144,42094,Beilngries,Thüringen
iubi0496,Ngozi,Abang,1989-03-25,Christa-Maria-Birnbaum-Allee,173,90471,Oberviechtach,Berlin
iubi0497,Neba,Müller,2003-03-23,Herrmannplatz,156,44019,Saarbrücken,Bremen
iubi0498,Sophie,Müller,1994-09-29,Koch IIallee,47,43728,Illertissen,Berlin
iubi0499,Sophie,Wolf,1959-10-05,Maya-Oderwald-Straße,87,37239,Bamberg,Niedersachsen
iubi0500,Mbella,Müller,2001-04-19,Bernfried-Geisel-Straße,47,74783,Teterow,Sachsen
iubi0501,Lukas,Oben,1982-03-08,Fiebigstr.,169,04765,Bruchsal,Saarland
iubi0502,Ekane,Schneider,1979-04-10,Kästerring,37,14967,Wismar,Hessen
iubi0503,Hans,Schneider,1985-04-09,Steyweg,192,58001,Lörrach,Brandenburg
iubi0504,Ewane,Becker,1985-08-19,Heide-Matthäi-Ring,97,44300,Bayreuth,Hessen
iubi0505,Nkechi,Tchoumi,1990-09-04,Ina-Dussen van-Gasse,88,69212,Haldensleben,Schleswig-Holstein
iubi0506,Anna,Mbappe,1994-11-01,Felicia-Metz-Ring,80,54214,Kronach,Sachsen
iubi0507,Ngong,Oben,1972-07-11,Jobst-Hettner-Platz,153,17396,Spremberg,Thüringen
iubi0508,Johann,Schmidt,1957-04-08,Ayse-Wilmsen-Straße,40,91741,Bersenbrück,Berlin
iubi0509,Anna,Abang,1988-10-07,Wulfstraße,13,72006,Duderstadt,Rheinland-Pfalz
iubi0510,Johann,Klein,1976-07-08,Anke-Trommler-Straße,114,66183,Kulmbach,Thüringen
iubi0511,Nkechi,Fokou,1958-02-19,Kadeweg,156,60158,Bogen,Schleswig-Holstein
iubi0512,Tabe,Ngongang,2001-08-21,Seifertplatz,70,80634,Büsingen am Hochrhein,Saarland
iubi0513,Friedrich,Essomba,1982-12-30,Reinhild-Schüler-Straße,30,20309,Neustadtner Waldnaab,Sachsen
iubi0514,Mbella,Ngongang,1954-03-05,Ortmannstr.,29,00505,Luckenwalde,Brandenburg
iubi0515,Clara,Oben,1964-04-17,Stiebitzallee,125,93102,Staffelstein,Baden-Württemberg
iubi0516,Ewane,Wolf,1981-12-15,Ingbert-Tintzmann-Allee,12,02041,Schongau,Hamburg
iubi0517,Heinrich,Ewane,1990-02-09,Margret-Döring-Gasse,154,99313,Husum,Sachsen
iubi0518,Karl,Müller,1971-12-14,Zehra-Stolze-Weg,53,53092,Belzig,Brandenburg
